week	name	t	a 	sck	int	ff
11	C. Culliver	5	0	0.0	0	0
11	P. Riley	5	4	0.0	0	0
11	J. Johnson	3	2	0.0	0	0
11	W. Compton	2	7	0.0	0	0
11	D. Goldson	2	5	0.0	0	0
11	K. Jarrett	2	1	0.0	0	0
11	R. Kerrigan	2	1	1.0	0	0
11	T. Murphy	2	1	0.0	0	0
11	P. Smith	2	1	1.0	0	0
11	C. Baker	1	5	0.0	0	0
11	H. Bates	1	0	0.0	0	0
11	W. Blackmon	1	0	0.0	0	0
11	T. Knighton	1	2	0.0	0	0
11	S. Paea	1	3	0.0	0	0
11	M. Foster	0	1	0.0	0	0
11	R. Jean Francois	0	2	0.0	0	0
12	B. Breeland	4	1	0.0	0	0
12	W. Compton	4	6	0.0	0	0
12	D. Hall	4	0	0.0	0	0
12	R. Kerrigan	3	0	2.0	0	0
12	P. Riley	3	3	0.0	1	0
12	Q. Dunbar	2	0	0.0	1	0
12	D. Goldson	2	5	0.0	0	0
12	C. Baker	1	0	1.0	0	0
12	W. Blackmon	1	2	0.0	1	0
12	J. Hatcher	1	0	0.0	0	0
12	K. Jarrett	1	1	0.0	0	0
12	T. Knighton	1	2	0.0	0	0
12	S. Paea	1	0	0.0	0	0
12	P. Smith	1	2	0.0	0	0
12	R. Jean Francois	0	1	0.0	0	0
13	C. Baker	4	0	0.0	0	1
13	B. Breeland	4	1	0.0	0	0
13	W. Compton	4	3	0.0	0	0
13	M. Foster	4	3	0.0	0	1
13	D. Goldson	4	2	0.0	0	1
13	W. Blackmon	2	0	0.0	0	0
13	Q. Dunbar	2	0	0.0	0	0
13	D. Hall	2	2	0.0	0	0
13	J. Hatcher	2	0	0.0	0	1
13	R. Kerrigan	2	0	0.0	0	0
13	T. Murphy	2	0	1.0	0	0
13	H. Bates	1	0	0.0	0	0
13	K. Jarrett	1	4	0.0	0	0
13	P. Smith	1	0	0.0	0	0
13	K. Golston	0	1	0.0	0	0
13	R. Jean Francois	0	1	0.0	0	0
14	M. Foster	6	0	0.0	0	0
14	D. Hall	6	0	0.0	0	0
14	B. Breeland	4	1	0.0	0	0
14	W. Compton	4	0	0.0	0	0
