week	name	t	a	sck	int	ff
12	D. McDougle	0	1	0.0	0	0
12	R. Miles	0	1	0.0	0	0
12	M. Williams	0	0	0.0	1	0
12	L. Williams	0	2	0.0	0	0
13	D. Harrison	5	1	0.0	0	0
13	B. Skrine	5	0	0.0	0	0
13	D. Davis	4	1	0.0	0	0
13	D. Harris	4	5	0.0	0	0
13	L. Williams	4	1	1.0	0	0
13	E. Henderson	3	1	0.0	0	0
13	S. Richardson	3	0	0.0	0	0
13	A. Cromartie	2	0	0.0	0	0
13	M. Gilchrist	2	2	0.0	0	0
13	R. Miles	2	2	0.0	1	0
13	C. Pryor	2	2	0.0	0	0
13	M. Wilkerson	2	1	1.0	0	0
13	Dar. Walls	2	1	0.0	0	0
13	S. Bowen	1	0	0.0	0	0
13	M. Catapano	1	1	1.0	0	0
13	L. Douzable	1	0	0.0	0	0
13	J. Lattimore	1	0	0.0	0	0
13	C. Pace	0	1	0.0	0	0
14	B. Skrine	7	1	0.0	1	0
14	M. Gilchrist	6	0	0.0	0	0
14	M. Wilkerson	5	0	3.0	0	1
14	D. Davis	2	1	1.0	0	0
14	D. Harris	2	0	0.0	0	0
14	D. Harrison	2	1	0.0	0	0
14	E. Henderson	2	0	0.0	0	0
14	C. Pace	2	0	0.0	0	0
14	C. Pryor	2	2	0.0	0	0
14	D. Revis	2	0	0.0	0	0
14	A. Cromartie	1	0	0.0	0	0
14	L. Williams	1	0	1.0	0	0
14	S. Bowen	0	1	0.0	0	0
14	T. Reilly	0	1	0.0	0	0
14	S. Richardson	0	1	0.0	0	0
15	D. Davis	5	1	0.0	0	0
15	D. Harrison	4	4	0.0	0	0
15	E. Henderson	4	1	0.0	0	0
15	C. Pryor	4	0	0.0	1	0
15	L. Williams	3	1	0.5	0	0
15	D. Harris	2	0	0.0	0	0
15	C. Pace	2	0	1.0	0	0
15	B. Skrine	2	0	0.0	0	0
15	A. Cromartie	1	0	0.0	0	0
15	L. Douzable	1	0	0.0	0	0
15	M. Gilchrist	1	0	0.0	1	0
15	D. Revis	1	0	0.0	1	0
15	S. Richardson	1	2	0.5	0	0
15	M. Wilkerson	1	2	0.0	0	0
15	M. Williams	1	0	0.0	1	0
16	M. Gilchrist	8	0	0.0	0	0
16	D. Davis	4	4	0.0	0	0
16	C. Pryor	4	3	0.0	0	0
16	D. Harris	3	3	0.0	0	0
16	E. Henderson	3	1	0.0	0	0
16	A. Cromartie	2	0	0.0	0	0
16	B. Skrine	2	0	0.0	0	0
16	L. Williams	2	4	0.0	0	0
16	M. Williams	2	0	0.0	0	0
16	L. Mauldin	1	1	1.0	0	0
16	S. Richardson	1	1	1.0	0	0
16	M. Wilkerson	1	2	0.0	0	0
16	S. Bowen	0	1	0.0	0	0
16	D. Harrison	0	2	0.0	0	0
16	D. Revis	0	0	0.0	1	0
17	D. Harris	10	4	2.0	0	0
17	E. Henderson	7	4	0.0	0	0
17	D. Harrison	5	3	0.0	0	1
17	D. Revis	5	1	0.0	0	0
17	S. Richardson	5	1	0.0	0	0
17	M. Gilchrist	3	1	0.0	0	0
17	M. Wilkerson	3	2	0.0	0	0
17	L. Williams	3	3	0.0	0	0
17	S. Bowen	2	1	0.0	0	0
17	C. Pace	2	0	0.0	0	1
17	D. Davis	1	2	0.0	0	0
17	L. Mauldin	1	0	0.0	0	0
17	C. Pryor	1	0	0.0	0	0
17	B. Skrine	1	0	0.0	0	0
17	M. Williams	1	2	0.0	0	0
