week	name	t	a	sck	int	ff
12	P. Posluszny	11	0	0.0	0	0
12	T. Smith	6	1	0.0	0	0
12	D. Gratz	4	0	0.0	0	0
12	R. Miller	4	1	1.0	0	0
12	A. Colvin	3	0	0.0	0	0
12	J. Cyprien	3	0	0.0	0	0
12	D. House	3	0	0.0	0	0
12	D. McCray	3	0	0.0	0	0
12	S. Brown	2	0	0.0	0	0
12	J. Evans	2	0	0.0	0	0
12	T. Armbrister	1	0	0.0	0	0
12	C. Clemons	1	0	0.0	0	0
12	J. Odrick	1	0	1.0	0	0
12	C. Smith	1	0	0.0	0	0
13	P. Posluszny	10	3	0.0	0	0
13	J. Cyprien	7	4	0.0	0	0
13	T. Smith	7	2	2.0	0	1
13	D. Gratz	4	1	0.0	0	0
13	D. House	4	1	0.0	1	0
13	S. Brown	3	1	1.0	0	0
13	T. Alualu	2	0	1.0	0	0
13	T. Armbrister	1	2	0.0	0	0
13	J. Evans	1	4	0.0	0	0
13	R. Miller	1	1	0.0	0	0
13	J. Odrick	1	0	0.0	0	0
13	J. Tripp	1	2	0.0	0	0
13	A. Branch	0	1	0.0	0	0
14	T. Smith	8	1	0.0	0	0
14	A. Branch	4	0	2.0	0	1
14	J. Evans	4	0	0.0	0	0
14	D. House	4	0	0.0	0	0
14	J. Tripp	4	0	0.0	0	0
14	M. Bennett	2	0	0.0	0	0
14	S. Brown	2	1	0.0	0	0
14	A. Colvin	2	0	0.0	0	0
14	J. Cyprien	2	4	0.0	1	0
14	J. Odrick	2	0	0.0	0	0
14	C. Smith	2	0	0.0	0	0
14	T. Alualu	1	0	0.0	0	0
14	C. Clemons	1	0	1.0	0	0
14	A. Jones	1	0	0.0	0	0
14	N. Marshall	1	2	0.0	0	0
14	D. Skuta	1	0	0.0	0	0
15	P. Posluszny	9	1	0.0	1	0
15	T. Smith	6	0	0.0	0	0
15	J. Cyprien	5	0	0.0	0	0
15	S. Brown	4	0	0.0	0	0
15	D. House	4	1	0.0	0	0
15	A. Branch	3	0	0.0	0	0
15	A. Colvin	3	0	0.0	0	0
15	J. Odrick	3	0	1.0	0	0
15	C. Clemons	2	0	0.0	0	0
15	J. Evans	2	0	0.0	0	0
15	H. Pullard	2	0	0.0	0	0
15	M. Bennett	1	0	0.0	0	0
15	A. Jones	1	0	0.0	0	0
15	N. Marshall	1	0	0.0	0	0
15	R. Miller	1	0	0.0	0	0
15	D. Skuta	1	0	0.0	0	0
15	P. Thompson	1	0	0.0	0	0
16	J. Cyprien	7	2	0.0	0	0
16	H. Pullard	7	2	0.0	0	0
16	A. Colvin	5	4	0.0	0	0
16	P. Posluszny	5	4	1.0	0	0
16	N. Marshall	4	0	0.0	0	0
16	D. Skuta	3	1	0.0	0	0
16	T. Alualu	2	0	0.0	0	0
16	D. McCray	2	1	0.0	0	0
16	R. Miller	2	1	0.0	0	0
16	M. Bennett	1	0	0.0	0	0
16	A. Branch	1	2	0.0	0	0
16	C. Clemons	1	0	0.0	0	0
16	R. Davis	1	0	0.0	0	0
16	D. House	1	2	0.0	0	0
16	J. Evans	0	1	0.0	0	0
17	J. Cyprien	6	8	0.0	0	0
17	D. House	6	1	0.0	1	0
17	A. Colvin	4	1	0.0	0	0
17	J. Evans	4	3	0.0	0	0
17	P. Posluszny	4	6	0.0	0	0
17	H. Pullard	4	4	0.0	0	0
17	R. Miller	3	3	1.0	0	1
17	A. Branch	2	2	0.0	0	0
17	J. Odrick	2	2	0.5	0	0
17	T. Alualu	1	2	0.0	0	0
17	S. Brown	1	2	0.0	0	0
17	D. Gratz	1	1	0.0	0	0
17	D. Skuta	1	3	0.0	0	0
17	R. Davis	0	1	0.0	0	0
17	N. Marshall	0	2	0.0	0	0
17	P. Thompson	0	1	0.5	0	0
