week	name	t	a	sck	int	ff
12	J. Jenkins	3	0	0.0	1	0
12	T. McDonald	3	2	0.0	0	0
12	C. Long	2	2	0.0	0	0
12	R. McLeod	2	3	0.0	0	0
12	N. Fairley	1	1	0.0	0	0
12	W. Hayes	1	2	0.0	0	0
12	M. Longacre	1	1	0.0	0	0
12	M. Brockers	0	2	0.0	0	0
12	A. Donald	0	3	0.0	0	0
12	E. Sims	0	1	0.0	0	0
13	A. Ayers	6	0	0.0	0	0
13	J. Jenkins	6	0	0.0	0	0
13	M. Roberson	6	0	0.0	0	0
13	M. Barron	5	1	0.0	0	1
13	A. Donald	5	2	1.0	0	0
13	L. Joyner	5	2	0.0	0	0
13	R. McLeod	5	2	0.0	0	0
13	T. McDonald	4	2	0.0	0	0
13	M. Alexander	2	0	1.0	0	0
13	W. Hayes	2	0	0.0	0	0
13	M. Brockers	1	0	0.0	0	0
13	N. Fairley	1	0	0.0	0	0
13	J. Laurinaitis	1	3	0.0	0	0
13	C. Long	1	0	0.0	0	0
13	M. Longacre	1	0	0.0	0	0
13	E. Sims	1	2	0.0	0	0
14	M. Barron	8	3	0.0	0	0
14	M. Roberson	8	0	0.0	0	0
14	M. Alexander	5	0	0.0	0	0
14	J. Laurinaitis	5	3	0.0	0	0
14	A. Donald	4	1	3.0	0	0
14	T. Johnson	4	1	0.0	1	0
14	A. Ayers	2	1	0.0	0	0
14	N. Fairley	2	1	0.0	0	0
14	W. Hayes	2	0	0.0	0	0
14	E. Westbrooks	2	0	0.0	0	0
14	M. Brockers	1	0	1.0	0	0
14	C. Long	1	0	0.0	0	0
14	R. McLeod	1	0	0.0	0	0
14	L. Joyner	0	2	0.0	0	0
15	T. Johnson	7	2	0.0	1	0
15	R. McLeod	7	1	0.0	0	0
15	M. Alexander	6	1	0.0	0	0
15	M. Barron	5	2	0.0	0	0
15	J. Laurinaitis	5	1	0.0	0	0
15	A. Donald	4	1	0.0	0	0
15	J. Jenkins	4	0	0.0	0	0
15	L. Joyner	3	1	0.0	0	0
15	E. Westbrooks	3	1	0.0	0	0
15	E. Sims	2	1	0.0	0	0
15	M. Brockers	1	1	0.0	0	0
16	W. Hayes	7	2	3.0	0	0
16	M. Alexander	4	4	0.0	0	0
16	A. Ayers	4	4	0.5	0	0
16	T. Johnson	4	0	0.0	1	0
16	M. Barron	2	1	0.0	0	1
16	M. Brockers	2	0	0.0	0	0
16	A. Donald	2	1	0.0	0	0
16	J. Jenkins	2	0	0.0	0	0
16	L. Joyner	2	1	0.0	0	0
16	J. Laurinaitis	2	5	0.0	0	0
16	R. McLeod	2	0	0.0	0	0
16	E. Sims	2	3	0.5	0	1
16	C. Long	1	1	0.0	0	1
16	N. Fairley	0	2	0.0	0	0
17	T. Johnson	10	0	0.0	0	0
17	M. Alexander	7	0	0.0	0	0
17	J. Jenkins	6	0	0.0	0	0
17	L. Joyner	6	1	0.0	0	0
17	M. Barron	5	3	0.0	0	0
17	W. Hayes	5	0	0.0	0	0
17	R. McLeod	5	1	0.0	0	0
17	A. Ayers	2	1	0.0	0	0
17	A. Donald	2	0	0.0	0	0
17	E. Sims	2	0	0.0	1	0
17	M. Brockers	1	0	0.0	0	0
17	J. Laurinaitis	1	0	0.0	0	0
17	C. Long	1	0	1.0	0	0
17	M. Longacre	1	0	0.0	0	0
17	E. Westbrooks	1	1	0.0	0	0
