week	name	t	a 	sck	int	ff
12	A. Exum	3	0	0.0	0	0
12	L. Joseph	2	1	0.0	0	0
12	C. Munnerlyn	2	1	0.0	1	0
12	X. Rhodes	2	0	0.0	0	0
12	A. Sendejo	2	1	0.0	0	0
12	S. Floyd	1	2	0.0	0	0
12	E. Griffen	1	0	1.0	0	0
12	D. Hunter	1	0	0.0	0	0
12	T. Johnson	1	0	0.0	0	0
12	T. Newman	1	1	0.0	1	0
12	B. Robison	1	0	0.0	0	0
13	R. Blanton	7	2	0.0	0	0
13	S. Floyd	6	1	0.0	0	0
13	A. Exum	5	0	0.0	0	1
13	C. Greenway	5	1	0.0	0	0
13	X. Rhodes	5	0	0.0	0	0
13	D. Hunter	3	0	0.0	0	0
13	T. Johnson	3	0	0.0	0	0
13	E. Kendricks	3	4	0.0	0	0
13	T. Newman	3	0	0.0	0	0
13	B. Robison	3	0	2.0	0	0
13	E. Griffen	2	0	0.0	0	0
13	C. Munnerlyn	2	0	0.0	0	0
13	H. Smith	2	0	0.0	0	0
13	J. Trusnik	2	1	0.0	0	0
14	C. Greenway	8	0	0.0	0	0
14	A. Harris	7	1	0.0	0	0
14	E. Kendricks	6	2	0.0	0	0
14	X. Rhodes	5	0	0.0	0	0
14	T. Waynes	5	0	0.0	0	0
14	C. Munnerlyn	4	0	0.0	0	0
14	T. Johnson	3	1	0.0	0	0
14	K. Ellis	2	0	0.0	0	0
14	D. Hunter	2	1	1.0	0	0
14	B. Robison	2	1	0.0	0	0
14	S. Floyd	1	1	0.0	0	0
14	E. Griffen	1	0	1.0	0	0
14	T. Newman	1	0	0.0	0	0
14	E. Robinson	1	0	0.0	0	0
15	T. Newman	8	0	0.0	0	0
15	E. Kendricks	6	0	0.0	0	0
15	D. Hunter	5	1	1.5	0	0
15	X. Rhodes	5	0	0.0	0	0
15	C. Greenway	4	1	1.0	0	0
15	A. Harris	4	1	0.0	0	0
15	T. Johnson	3	0	1.0	0	0
15	A. Sendejo	3	1	0.0	0	0
15	T. Waynes	3	0	0.0	0	0
15	C. Munnerlyn	2	1	0.0	0	0
15	B. Robison	2	0	1.0	0	1
15	S. Floyd	1	2	0.5	0	0
15	E. Griffen	1	0	0.0	0	0
15	E. Robinson	1	0	0.0	0	0
15	J. Trattou	0	0	0.0	1	0
16	C. Greenway	6	3	0.0	0	0
16	E. Kendricks	5	2	0.0	0	0
16	T. Johnson	4	1	2.0	0	0
16	H. Smith	4	1	0.0	1	0
16	C. Munnerlyn	3	0	0.0	1	0
16	T. Newman	3	0	0.0	0	0
16	A. Sendejo	3	0	0.0	1	0
16	E. Griffen	2	2	0.0	0	0
16	D. Hunter	2	0	1.0	0	0
16	E. Robinson	2	2	0.0	0	0
16	A. Barr	1	0	0.0	0	0
16	A. Harris	1	1	0.0	0	0
16	L. Joseph	1	1	0.0	0	0
16	X. Rhodes	1	1	0.0	0	0
16	B. Robison	1	0	1.0	0	0
16	M. Sherels	1	0	0.0	0	0
16	T. Waynes	1	0	0.0	0	0
17	A. Sendejo	8	5	0.0	0	0
17	C. Greenway	6	0	0.0	0	0
17	E. Kendricks	6	3	0.0	0	0
17	S. Floyd	5	2	1.0	0	0
17	E. Griffen	5	1	2.0	0	1
17	T. Newman	5	1	0.0	0	0
17	C. Munnerlyn	3	1	0.0	0	0
17	X. Rhodes	3	0	0.0	1	0
17	H. Smith	3	2	0.5	0	0
17	A. Barr	2	4	1.0	0	0
17	K. Ellis	1	2	0.0	0	0
17	D. Hunter	1	0	0.0	0	0
17	T. Johnson	1	2	0.5	0	0
