week	name	t	a	sck	int	ff
12	J. Anderson	2	1	0.0	0	0
12	K. Fuller	2	1	0.0	0	0
12	W. Young	2	1	1.0	0	0
12	B. Gaston	1	0	0.0	0	0
12	E. Goldman	1	0	0.0	0	0
12	J. Jenkins	1	1	0.0	0	0
12	T. Porter	1	0	0.0	1	0
12	S. Acho	0	1	0.0	0	0
12	M. Unrein	0	1	0.0	0	0
13	S. McClellin	9	0	0.0	0	0
13	B. Callahan	4	0	0.0	0	0
13	K. Fuller	4	0	0.0	0	0
13	W. Sutton	4	0	0.0	0	0
13	A. Amos	3	0	0.0	0	0
13	E. Goldman	3	0	2.0	0	0
13	T. Porter	2	0	0.0	0	0
13	M. Unrein	2	0	0.0	0	0
13	W. Young	2	1	1.5	0	0
13	J. Anderson	1	0	0.0	0	0
13	L. Houston	1	0	0.0	0	0
13	J. Jenkins	1	1	0.5	0	0
13	C. Jones	1	0	0.0	0	0
13	P. McPhee	1	0	0.0	0	0
13	C. Prosinski	1	0	0.0	0	0
14	A. Amos	7	0	0.0	0	0
14	L. Houston	7	1	1.0	0	0
14	S. McClellin	6	1	0.0	0	0
14	C. Jones	5	2	0.0	0	0
14	T. Porter	5	0	0.0	0	0
14	M. Unrein	4	0	1.0	0	0
14	W. Young	4	0	1.0	0	0
14	J. Anderson	3	0	0.0	0	0
14	S. Acho	2	1	0.0	0	0
14	C. Prosinski	2	0	0.0	0	0
14	A. Ball	1	0	0.0	0	0
14	K. Fuller	1	0	0.0	1	0
14	E. Goldman	1	1	0.0	0	0
14	S. McManis	1	0	0.0	0	0
14	W. Sutton	1	1	0.0	0	0
14	B. Gaston	0	1	0.0	0	0
15	J. Timu	8	1	0.0	0	0
15	C. Prosinski	7	0	0.0	0	0
15	S. McClellin	5	3	0.0	0	0
15	L. Houston	4	1	0.0	0	0
15	A. Amos	3	0	0.0	0	0
15	P. McPhee	3	1	0.0	0	0
15	T. Porter	3	0	0.0	0	0
15	W. Sutton	3	1	0.0	0	0
15	J. Anderson	2	0	0.0	0	0
15	K. Fuller	2	0	0.0	0	0
15	B. Gaston	2	1	0.0	0	0
15	J. Jenkins	2	0	0.0	0	0
15	M. Unrein	2	1	0.0	0	0
15	W. Young	2	0	1.0	0	0
15	D. Hurst	1	0	0.0	0	0
15	S. Acho	0	1	0.0	0	0
16	P. McPhee	5	0	1.0	0	1
16	C. Jones	4	2	0.0	0	0
16	J. Timu	4	2	0.0	0	0
16	A. Amos	3	2	0.0	0	0
16	H. Jones-Quartey	3	1	0.0	1	1
16	K. Fuller	2	2	0.0	0	0
16	L. Houston	2	1	0.0	0	0
16	D. Hurst	2	1	0.0	0	0
16	W. Young	2	1	0.0	0	0
16	S. Acho	1	1	0.0	0	0
16	D. Smith	1	0	0.0	0	0
16	W. Sutton	1	0	0.0	0	0
16	M. Unrein	1	0	0.0	0	0
16	J. Anderson	0	1	0.0	0	0
17	J. Timu	8	0	0.0	0	0
17	H. Jones-Quartey	7	0	0.0	0	0
17	T. Porter	6	0	0.0	0	0
17	K. Fuller	5	0	0.0	0	0
17	L. Houston	4	0	2.0	0	0
17	B. Callahan	3	0	1.0	0	0
17	C. Jones	3	1	0.0	0	0
17	G. Scruggs	3	0	1.0	0	0
17	W. Sutton	2	0	0.0	0	0
17	S. Acho	1	0	0.0	0	0
17	P. McPhee	1	0	0.0	0	0
17	A. Amos	0	1	0.0	0	0
