week	name	t	a	sck	int	ff
12	K. Mack	3	3	2.0	0	0
12	D. Amerson	2	0	0.0	1	0
12	M. Edwards	2	1	0.0	0	0
12	T. Mays	2	0	0.0	0	0
12	D. Williams	2	0	0.0	0	0
12	C. Woodson	2	1	0.0	0	0
12	J. Ellis	1	2	0.0	0	0
12	B. Heeney	1	0	0.0	0	0
12	C. Lofton	1	1	0.0	0	0
12	S. McGee	1	1	0.0	0	0
12	N. Allen	0	0	0.0	1	0
12	D. Autry	0	1	0.0	0	0
13	K. Mack	5	3	2.0	0	0
13	D. Amerson	4	0	0.0	0	0
13	C. Lofton	4	0	0.0	0	0
13	M. Smith	4	0	0.0	0	1
13	C. Woodson	4	1	0.0	0	1
13	D. Williams	3	2	1.0	0	0
13	N. Allen	2	1	0.0	0	0
13	D. Hayden	2	0	0.0	0	0
13	T. Carrie	1	0	0.0	0	0
13	J. Ellis	1	0	0.0	0	0
13	B. Heeney	1	1	0.5	0	0
13	M. Edwards	0	1	0.5	0	0
13	S. Harris	0	1	0.0	0	0
14	C. Lofton	8	0	0.0	0	0
14	M. Smith	7	3	0.0	0	0
14	K. Mack	6	1	5.0	0	1
14	M. Edwards	5	0	0.0	0	1
14	B. Heeney	5	2	0.0	0	1
14	D. Amerson	4	0	0.0	0	0
14	D. Autry	3	0	0.0	0	0
14	T. Carrie	3	1	0.0	0	0
14	D. Hayden	3	0	0.0	0	0
14	B. Mayowa	3	0	0.0	0	0
14	N. Thorpe	3	0	0.0	0	0
14	D. Williams	3	1	0.0	0	0
14	J. Ellis	2	0	0.0	0	0
14	T. Mays	1	1	0.0	0	0
14	D. McDonald	1	0	0.0	0	0
14	L. Orr	1	0	0.0	0	0
14	C. Woodson	1	1	0.0	0	0
15	M. Smith	7	0	0.0	0	0
15	D. Amerson	6	0	0.0	1	0
15	S. Harris	5	0	0.0	0	0
15	B. Mayowa	4	0	0.0	0	1
15	D. Autry	3	0	0.0	0	0
15	D. Hayden	3	0	0.0	0	0
15	B. Heeney	3	1	1.0	0	0
15	D. McDonald	3	0	0.0	0	0
15	D. Williams	3	0	0.0	0	0
15	C. Woodson	3	0	0.0	0	0
15	S. McGee	2	0	0.0	0	0
15	L. Alexander	1	0	0.0	0	0
15	T. Carrie	1	1	0.0	0	0
15	J. Ellis	1	0	0.0	0	0
15	K. Mack	1	1	1.0	0	0
15	M. Edwards	0	1	0.0	0	0
16	M. Smith	11	3	0.0	0	1
16	B. Heeney	7	0	0.0	0	0
16	D. Hayden	5	0	0.0	0	0
16	T. Mays	5	1	0.0	0	0
16	T. Carrie	4	0	0.0	0	0
16	J. Ellis	3	0	0.0	0	0
16	K. Mack	3	2	0.0	0	0
16	D. Amerson	2	0	0.0	0	0
16	D. Autry	2	0	1.0	0	0
16	D. Williams	2	1	0.0	0	0
16	L. Alexander	1	0	0.0	0	0
16	B. Mayowa	1	0	0.0	0	0
16	S. McGee	1	0	0.0	0	0
16	C. Woodson	1	1	0.0	0	0
16	L. Orr	0	1	0.0	0	0
17	K. Mack	7	3	0.0	0	0
17	C. Woodson	6	1	0.0	0	0
17	T. Carrie	5	0	0.0	1	0
17	B. Heeney	4	0	0.0	0	0
17	L. Alexander	3	1	0.0	0	0
