week	name	t	a	sck	int	ff
12	A. Klein	3	2	0.0	0	0
12	K. Coleman	2	1	0.0	1	0
12	L. Kuechly	2	5	0.0	2	0
12	J. Norman	2	0	0.0	0	0
12	K. Short	2	1	0.0	0	0
12	S. Thompson	2	0	0.0	0	0
12	M. Addison	1	0	0.0	0	0
12	J. Allen	1	1	0.0	0	0
12	T. Boston	1	0	0.0	0	0
12	K. Ealy	1	0	1.0	0	0
12	D. Edwards	1	0	0.0	0	0
12	R. Harper	1	2	0.0	0	0
12	C. Johnson	1	0	0.0	0	0
12	K. Love	1	0	0.0	0	0
13	T. Davis	7	0	1.0	0	1
13	L. Kuechly	5	1	0.0	0	0
13	C. Finnegan	4	0	0.0	0	0
13	B. Benwikere	3	1	0.0	0	0
13	K. Coleman	2	1	0.0	1	0
13	R. Harper	2	0	0.0	0	0
13	J. Norman	2	0	0.0	0	0
13	K. Short	2	0	1.0	0	0
13	S. Thompson	2	0	0.0	0	0
13	J. Allen	1	0	0.0	0	0
13	K. Ealy	1	0	0.0	0	0
13	C. Jones	1	0	0.0	0	0
13	S. Lotulelei	1	0	0.0	0	0
13	K. Love	1	1	0.0	0	0
14	B. Benwikere	5	0	0.0	0	0
14	K. Coleman	4	4	0.0	1	0
14	T. Davis	4	3	0.5	0	1
14	A. Klein	3	2	1.0	0	1
14	L. Kuechly	3	2	0.0	1	0
14	K. Short	3	0	2.0	0	2
14	C. Finnegan	2	0	0.0	0	0
14	R. Harper	2	0	0.0	0	0
14	J. Norman	2	3	0.0	0	0
14	S. Thompson	2	0	0.0	0	0
14	M. Addison	1	1	0.5	0	0
14	T. Boston	1	1	0.0	0	0
14	B. Jacobs	1	2	0.0	0	0
14	K. Love	1	1	1.0	0	0
14	T. Williams	1	0	0.0	0	0
14	D. Edwards	0	1	0.0	0	0
14	S. Lotulelei	0	2	0.0	0	0
15	L. Kuechly	10	5	0.0	0	0
15	K. Coleman	8	5	0.0	0	0
15	T. Davis	6	3	0.0	0	0
15	C. Finnegan	5	0	0.0	0	0
15	R. Harper	5	1	0.0	0	0
15	C. Tillman	4	1	0.0	1	1
15	S. Thompson	3	2	0.0	0	0
15	S. Lotulelei	2	1	0.0	0	0
