week	name	t	a	sck	int	ff
10	J. Sheard	2	0	0.0	0	0
10	S. Siliga	2	2	0.0	0	0
10	A. Branch	1	1	0.0	0	0
10	D. Easley	1	1	0.0	0	0
10	D. Harmon	1	0	0.0	0	0
10	A. Hicks	1	0	0.0	0	0
10	R. Melvin	1	2	0.0	0	0
11	L. Ryan	7	2	0.0	0	0
11	J. Mayo	5	0	0.0	0	0
11	J. Freeny	4	2	0.0	0	0
11	D. Hightower	4	0	0.0	0	0
11	R. Ninkovich	4	2	1.5	0	1
11	J. Sheard	4	1	0.0	0	1
11	M. Butler	3	0	0.0	0	0
11	P. Chung	3	2	0.0	0	0
11	T. Wilson	3	0	0.0	0	0
11	M. Brown	2	1	0.0	0	0
11	D. Easley	1	1	0.5	0	0
11	C. Jones	1	0	0.0	0	0
11	D. McCourty	1	0	0.0	0	0
11	A. Hicks	0	1	0.0	0	0
12	M. Butler	7	0	0.0	0	0
12	J. Freeny	7	5	1.0	0	0
12	A. Branch	4	0	0.0	0	0
12	M. Brown	4	0	1.0	0	0
12	J. Mayo	4	1	0.0	0	0
12	D. McCourty	4	0	0.0	0	0
12	R. Ninkovich	4	2	1.0	0	0
12	P. Chung	3	2	0.0	0	0
12	L. Ryan	3	1	0.0	0	0
12	D. Hightower	2	1	0.0	0	0
12	C. Jones	2	0	0.0	1	1
12	S. Siliga	2	0	0.0	0	0
12	D. Easley	1	0	0.0	0	0
12	R. Melvin	1	0	0.0	0	0
12	T. Wilson	1	0	0.0	0	0
13	P. Chung	4	2	0.0	0	1
13	J. Collins	3	5	0.0	0	1
13	D. Harmon	3	0	0.0	0	0
13	C. Jones	3	1	0.0	0	0
13	D. McCourty	3	4	0.0	0	0
13	L. Ryan	3	0	0.0	0	0
13	A. Branch	2	1	0.0	0	0
13	M. Brown	2	0	0.0	0	0
13	J. Freeny	2	3	0.0	0	0
13	J. Mayo	2	2	1.0	0	0
13	M. Butler	1	0	0.0	0	0
13	J. Sheard	1	2	0.0	0	0
13	R. Ninkovich	0	2	0.0	0	0
13	S. Siliga	0	1	0.0	0	0
13	T. Wilson	0	1	0.0	0	0
14	J. Mayo	7	1	0.0	0	0
14	P. Chung	5	3	0.0	0	0
14	J. Collins	5	4	0.0	0	0
14	A. Hicks	5	1	2.0	0	0
14	J. Sheard	4	0	2.0	0	2
14	M. Brown	2	0	0.0	0	0
14	R. Ninkovich	2	1	1.0	0	0
14	M. Butler	1	0	0.0	0	0
14	D. Easley	1	0	1.0	0	0
14	D. McCourty	1	0	0.0	0	0
14	L. Ryan	1	3	0.0	0	0
14	A. Branch	0	2	0.0	0	0
14	C. Jones	0	2	0.0	0	0
15	P. Chung	5	2	0.0	0	0
15	L. Ryan	5	1	0.0	0	0
15	M. Butler	3	2	0.0	1	0
15	J. Collins	3	4	1.0	1	0
15	J. Sheard	3	1	1.0	0	0
15	A. Branch	2	2	0.0	0	0
15	A. Hicks	2	2	1.0	0	0
15	C. Jones	2	2	2.0	0	1
15	J. Mayo	2	4	0.0	0	0
15	R. Ninkovich	2	1	0.0	0	0
15	J. Richards	2	0	0.0	0	0
15	M. Brown	1	1	0.0	0	0
15	T. Wilson	1	0	0.0	0	0
15	D. Hightower	0	1	0.0	0	0
15	L. Johnson	0	2	0.0	0	0
15	S. Siliga	0	1	0.0	0	0
16	J. Collins	6	2	0.0	0	1
16	L. Johnson	5	1	0.0	0	0
16	J. Richards	5	2	0.0	0	1
16	D. Hightower	4	1	0.0	0	0
16	J. Sheard	4	1	1.0	0	1
16	D. Harmon	3	2	0.0	0	0
16	L. Ryan	3	1	0.0	0	0
16	M. Brown	2	3	0.0	0	0
16	M. Butler	2	1	0.0	0	0
16	R. Ninkovich	2	2	0.0	0	0
16	T. Wilson	2	1	0.0	0	0
16	A. Branch	1	0	0.0	0	0
16	J. Coleman	1	0	0.0	0	0
16	C. Jones	1	0	0.0	0	0
16	J. Mayo	1	0	0.0	0	0
16	S. Siliga	0	1	0.0	0	0
17	D. McCourty	7	0	0.0	0	0
17	J. Mayo	6	0	0.0	0	0
17	M. Brown	5	1	0.0	0	0
17	J. Collins	5	1	0.0	0	0
17	A. Branch	4	1	0.0	0	0
17	M. Butler	4	0	0.0	0	0
17	P. Chung	4	2	0.0	0	0
17	R. Ninkovich	4	1	0.0	0	0
17	L. Johnson	3	0	0.0	0	0
17	L. Ryan	2	1	0.0	0	0
17	G. Grissom	1	0	1.0	0	0
17	A. Hicks	1	4	0.0	0	0
17	D. Fleming	0	1	0.0	0	0
17	D. Harmon	0	1	0.0	0	0
17	J. Richards	0	1	0.0	0	0
17	J. Sheard	0	2	0.0	0	0
