week	name	t	a	sck	int	ff
14	K. Minter	3	0	0	0	0
14	A. Okafor	3	0	0	0	0
14	M. Golden	2	0	0	0	0
14	J. Mauro	2	0	0	0	1
14	D. Freeney	1	0	1	0	1
14	A. Fua	1	0	0	0	0
14	R. Gunter	1	0	0	0	0
14	T. Jefferson	1	2	1	0	0
14	P. Peterson	1	0	0	0	0
14	S. Weatherspoon	1	0	0	0	0
15	D. Bucannon	9	2	0	1	0
15	K. Minter	6	0	0	0	0
15	T. Mathieu	4	1	0	1	0
15	J. Powers	4	0	0	0	0
15	M. Golden	3	1	1	0	1
15	T. Jefferson	3	3	0	0	0
15	J. Mauro	3	1	0	0	1
15	A. Okafor	3	0	0	0	0
15	D. Swearinger	3	0	0	0	0
15	R. Bryant	1	0	0	0	0
15	P. Peterson	1	0	0	0	0
15	F. Rucker	1	0	0	0	0
15	E. Stinson	1	0	1	0	0
15	S. Weatherspoon	1	0	0	0	0
16	J. Bethel	7	0	0	1	0
16	K. Minter	6	2	0	0	0
16	C. Campbell	5	1	2.5	0	0
16	T. Jefferson	4	2	0	0	0
16	D. Bucannon	3	1	1	0	1
16	D. Freeney	3	0	3	0	1
16	K. Martin	3	1	1	0	1
16	A. Okafor	3	0	0	0	0
16	P. Peterson	3	0	0	0	0
16	J. Powers	2	1	0	0	0
16	M. Golden	1	2	0.5	0	0
16	R. Gunter	1	1	0	0	0
16	C. Redding	1	0	0	0	0
16	F. Rucker	1	1	1	0	0
16	D. Swearinger	1	0	0	0	1
16	R. Bryant	0	1	0	0	0
17	D. Bucannon	7	1	0	0	0
17	J. Bethel	6	1	0	0	0
17	R. Gunter	6	0	0	0	0
17	T. Jefferson	6	1	0	0	0
17	K. Minter	4	1	0	0	0
17	A. Okafor	3	0	0	0	0
17	J. Powers	3	0	0	0	0
17	E. Stinson	3	0	0	0	0
17	D. Swearinger	3	0	0	0	0
17	C. Campbell	2	0	0	0	0
17	R. Johnson	2	1	0	0	0
17	R. Bryant	1	0	0	0	0
17	D. Freeney	1	0	1	0	0
17	K. Martin	1	0	0	0	0
17	P. Peterson	1	0	0	0	0
17	F. Rucker	1	0	0	0	0
17	S. Weatherspoon	1	0	0	0	0
17	C. Clemons	0	1	0	0	0
