week	name	t	a	sck	int	ff
9	N. Stupar	2	0	0.0	0	0
9	P. Adams	1	0	0.0	1	0
9	R. Allen	1	0	0.0	0	0
9	V. Beasley	1	0	0.0	1	0
9	T. Jackson	1	1	0.0	0	0
9	G. Jarrett	1	1	0.0	0	0
9	O. Schofield	1	0	0.0	0	0
9	R. Therezie	1	0	0.0	0	0
11	J. Durant	7	2	0.0	0	0
11	P. Soliai	4	0	0.0	0	0
11	D. Trufant	4	0	1.0	0	0
11	P. Worrilow	4	2	0.0	1	0
11	R. Allen	3	0	0.0	1	0
11	K. Biermann	3	3	1.0	0	0
11	J. Collins	3	0	0.0	0	0
11	W. Moore	3	1	0.0	0	0
11	O. Schofield	3	0	0.0	0	1
11	R. Alford	2	1	0.0	0	0
11	A. Clayborn	2	0	0.0	0	0
11	C. Godfrey	2	1	0.0	0	0
11	N. Stupar	2	0	0.0	0	0
11	V. Beasley	1	0	0.0	0	0
11	R. Hageman	1	0	0.0	0	0
11	T. Jackson	1	0	0.0	0	0
11	G. Jarrett	0	1	0.0	0	0
11	B. Reed	0	1	0.0	0	0
12	D. Trufant	6	0	0.0	0	0
12	P. Wheeler	6	5	0.0	0	0
12	P. Worrilow	5	2	0.0	0	0
12	R. Allen	3	3	0.0	1	0
12	T. Jackson	3	1	0.0	0	0
12	W. Moore	3	4	0.0	0	0
12	O. Schofield	3	1	0.0	0	0
12	J. Babineaux	2	1	0.0	0	0
12	K. Biermann	2	5	0.0	0	0
12	R. Therezie	2	0	0.0	0	0
12	R. Alford	1	1	0.0	0	0
12	A. Clayborn	1	0	0.0	0	0
12	J. Collins	1	0	0.0	0	0
12	J. Durant	1	1	0.0	0	0
12	C. Godfrey	1	1	0.0	0	0
12	R. Hageman	1	0	0.0	0	0
12	P. Soliai	1	2	0.0	0	0
12	N. Stupar	1	1	0.0	0	0
12	G. Jarrett	0	1	0.0	0	0
13	R. Allen	8	0	0.0	0	0
13	P. Worrilow	6	3	0.0	0	1
13	J. Durant	5	0	0.0	0	0
13	G. Jarrett	4	0	1.0	0	0
13	R. Therezie	4	0	0.0	0	0
13	P. Wheeler	4	0	0.0	0	0
13	J. Babineaux	2	0	0.0	0	0
13	K. Biermann	2	0	0.0	0	0
13	R. Hageman	2	1	0.0	0	0
13	D. Trufant	2	2	0.0	1	0
13	J. Collins	1	0	0.0	0	0
13	T. Jackson	1	0	0.0	0	0
13	W. Moore	1	1	0.0	0	0
13	B. Reed	1	0	0.0	0	0
13	O. Schofield	1	0	0.0	0	0
13	R. Alford	0	2	0.0	0	0
13	A. Clayborn	0	1	0.0	0	0
13	K. Ishmael	0	2	0.0	0	0
14	R. Alford	5	0	0.0	0	0
14	K. Ishmael	5	2	0.0	0	0
14	P. Worrilow	4	4	0.0	0	0
14	R. Allen	3	0	0.0	0	0
