week	name	t	a	sck	int	ff
10	E. Mitchell	1	0	0.0	0	0
11	K. Sheppard	10	4	0.0	0	0
11	R. Jones	7	1	0.0	0	0
11	B. Grimes	4	1	0.0	1	0
11	N. Suh	4	3	0.0	0	0
11	J. Taylor	4	2	0.0	0	0
11	M. Thomas	3	0	0.0	0	0
11	O. Vernon	3	2	1.0	0	0
11	N. Hewitt	2	2	0.0	1	0
11	J. Phillips	2	0	0.0	0	0
11	D. Shelby	2	1	1.0	0	0
11	Z. Vigil	2	1	0.0	0	0
11	W. Aikens	1	0	0.0	0	0
11	Z. Bowman	1	0	0.0	0	0
11	E. Mitchell	1	0	0.0	0	0
11	C. Mosley	0	1	0.0	0	0
12	B. Grimes	5	0	0.0	0	0
12	R. Jones	5	1	0.0	0	0
12	Br. McCain	4	0	0.0	0	0
12	K. Sheppard	4	5	0.0	0	0
12	M. Thomas	4	4	0.0	0	0
12	O. Vernon	4	1	1.0	0	0
12	K. Misi	3	0	0.0	0	0
12	N. Hewitt	2	2	0.0	0	0
12	E. Mitchell	2	1	0.0	0	0
12	J. Phillips	2	0	0.0	0	0
12	J. Taylor	2	1	0.0	0	0
12	S. Gary	1	1	0.0	0	0
12	J. Jenkins	1	1	0.0	0	0
12	N. Suh	1	3	0.0	0	0
12	D. Shelby	0	2	0.0	0	0
13	Bo. McCain	7	0	0.0	0	0
13	R. Jones	7	3	0.0	1	0
13	K. Sheppard	5	3	0.0	0	0
13	O. Vernon	4	2	2.5	0	0
13	B. Grimes	3	1	0.0	0	0
13	J. Jenkins	3	4	0.0	0	0
13	K. Misi	3	4	0.0	0	0
13	M. Thomas	3	3	0.0	0	0
13	Br. McCain	2	0	0.0	0	0
13	S. Gary	2	1	0.0	0	0
13	D. Shelby	2	1	0.5	1	0
13	N. Suh	2	2	0.0	0	0
13	T. Fede	1	0	0.0	0	0
13	N. Hewitt	1	1	0.0	0	0
13	J. Phillips	1	3	0.0	0	0
13	R. Thomas	0	1	0.0	0	0
14	R. Jones	9	1	0.0	0	0
14	Br. McCain	6	0	0.0	0	0
14	J. Jenkins	6	2	0.0	0	0
14	K. Misi	5	1	0.0	0	0
14	M. Thomas	5	0	0.0	0	0
14	B. Grimes	3	0	0.0	0	0
14	K. Sheppard	3	2	0.0	0	0
14	N. Suh	3	1	0.0	0	0
14	Bo. McCain	2	0	0.0	0	0
14	O. Vernon	2	0	0.0	0	0
14	S. Gary	1	0	0.0	0	0
14	J. Phillips	1	0	0.0	0	0
14	D. Shelby	1	1	0.0	0	0
15	K. Sheppard	10	1	0.0	0	0
15	M. Thomas	10	1	0.0	0	0
15	R. Jones	8	0	0.0	1	0
15	O. Vernon	6	5	0.5	0	0
15	N. Suh	4	0	0.5	0	0
15	Bo. McCain	3	0	0.0	0	0
15	D. Coleman	3	0	0.0	0	0
15	K. Misi	3	1	0.0	0	0
15	B. Grimes	2	1	0.0	1	0
15	N. Hewitt	2	1	0.0	0	0
15	D. Shelby	2	2	0.0	0	0
15	T. Lippett	1	1	0.0	0	0
15	D. Moore	1	0	0.0	0	0
15	S. Paysinger	1	1	0.0	0	0
15	J. Phillips	1	0	0.0	0	0
15	Z. Vigil	1	0	0.0	0	0
16	T. Lippett	5	0	0.0	0	0
16	K. Sheppard	4	2	0.0	0	0
16	Br. McCain	3	0	0.0	0	0
16	S. Gary	3	0	0.0	0	0
16	R. Jones	3	3	0.0	0	0
16	Z. Vigil	3	0	0.0	0	0
16	B. Grimes	2	0	0.0	0	0
16	N. Hewitt	2	1	0.0	0	0
16	D. Moore	2	0	1.0	0	0
16	O. Vernon	2	0	0.0	0	0
16	J. Jenkins	1	0	0.0	0	0
16	J. Phillips	1	0	0.0	0	0
16	D. Shelby	1	1	0.0	0	0
16	N. Suh	1	2	1.0	0	0
16	M. Thomas	1	0	0.0	0	0
17	D. Shelby	5	0	1.0	0	1
17	M. Thomas	5	1	0.0	0	0
17	N. Hewitt	4	2	0.0	0	0
17	R. Jones	4	0	0.0	0	0
17	K. Sheppard	4	1	0.0	0	0
17	O. Vernon	3	3	0.5	0	0
17	Br. McCain	2	1	0.0	0	0
17	T. Lippett	2	0	0.0	0	0
17	J. Phillips	2	0	0.0	0	0
17	N. Suh	2	2	0.5	0	0
17	D. Coleman	1	0	0.0	0	0
17	B. Grimes	1	0	0.0	0	0
17	S. Gary	0	1	0.0	0	0
17	D. Moore	0	1	0.0	0	0
