week	name	t	a	sck	int	ff
12	M. Mitchell	6	2	0.0	0	0
12	L. Timmons	6	1	0.0	0	0
12	V. Williams	5	1	0.0	0	0
12	R. Cockrell	3	1	0.0	0	1
12	A. Blake	2	1	0.0	0	0
12	A. Moats	2	2	0.0	0	0
12	S. Spence	2	0	0.0	0	0
12	S. Tuitt	2	2	0.0	0	0
12	W. Allen	1	3	0.0	0	0
12	B. Dupree	1	0	0.0	0	0
12	W. Gay	1	2	1.0	0	0
12	C. Heyward	1	2	1.0	0	0
12	S. McLendon	1	1	0.0	0	0
12	R. Shazier	0	1	0.0	0	0
12	J. Jones	0	1	0.0	0	0
13	L. Timmons	7	1	0.0	0	0
13	J. Harrison	6	1	3.0	0	1
13	V. Williams	5	2	0.0	0	0
13	W. Gay	4	2	0.0	0	0
13	R. Shazier	4	2	0.0	0	0
13	W. Allen	2	1	1.0	0	0
13	R. Cockrell	2	0	0.0	0	0
13	M. Mitchell	2	1	0.0	0	0
13	A. Moats	2	1	1.0	0	0
13	B. Dupree	1	0	0.0	0	0
13	C. Heyward	1	1	0.0	0	0
13	C. Thomas	1	0	0.0	0	0
13	A. Blake	0	1	0.0	0	0
13	B. Boykin	0	0	0.0	1	0
13	S. Tuitt	0	1	0.0	0	0
13	J. Jones	0	0	0.0	1	0
14	W. Allen	5	0	1.0	0	0
14	A. Blake	5	0	0.0	0	0
14	L. Timmons	4	4	0.0	0	0
14	B. Boykin	3	1	0.0	0	0
14	R. Shazier	3	4	0.0	0	0
14	C. Heyward	2	0	1.0	0	0
14	V. Williams	2	1	0.5	0	0
14	R. Cockrell	1	1	0.0	0	0
14	W. Gay	1	1	0.0	1	0
14	R. Golden	1	1	0.0	1	0
14	J. Harrison	1	0	0.0	0	0
14	D. McCullers	1	1	0.5	0	0
14	M. Mitchell	1	4	0.0	0	0
14	S. Tuitt	1	1	0.0	1	0
14	B. Dupree	0	1	0.0	0	0
15	W. Allen	5	1	0.0	0	1
15	M. Mitchell	5	1	0.0	0	0
15	S. Tuitt	5	0	0.0	0	0
15	W. Gay	4	0	0.0	0	0
15	L. Timmons	4	2	1.0	0	0
15	A. Blake	3	0	0.0	0	0
15	R. Cockrell	3	1	0.0	0	0
15	R. Shazier	3	3	0.0	1	0
15	B. Boykin	2	0	0.0	0	0
15	R. Golden	1	0	0.0	0	0
15	C. Heyward	1	1	1.0	0	0
15	S. McLendon	1	0	0.0	0	0
15	A. Moats	1	0	0.0	0	0
15	S. Spence	1	0	0.0	0	0
15	J. Jones	1	1	0.0	0	0
15	B. Dupree	0	1	0.0	0	0
16	R. Shazier	6	7	0.0	0	0
16	W. Gay	5	0	0.0	0	0
16	C. Heyward	5	1	0.0	0	0
16	B. Boykin	4	4	1.0	0	0
16	W. Allen	3	3	0.0	0	0
16	R. Golden	3	4	0.0	0	0
16	J. Harrison	3	2	0.0	0	0
16	S. Tuitt	3	3	0.0	0	0
16	M. Mitchell	2	3	0.0	0	0
16	J. Jones	2	0	0.0	0	0
16	S. Spence	1	0	0.0	0	0
16	L. Timmons	1	6	0.0	0	0
16	R. Cockrell	0	2	0.0	0	0
16	B. Dupree	0	1	0.0	0	0
16	S. McLendon	0	1	0.0	0	0
16	A. Moats	0	2	0.0	0	0
16	C. Thomas	0	1	0.0	0	0
17	W. Allen	7	0	1.0	0	0
17	L. Timmons	7	3	1.5	0	1
17	A. Moats	6	0	1.0	0	0
